section_id,doc_id,doc_type,year_th,year_ce,name_short,era,regime_type,parent_doc_id,chapter_number,chapter_title,section_number,section_role,target_chapter,target_section_no,change_mode,text
const_2489_s_53,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,53,content,,,content,ร่างพระราชบัญญัติเกี่ยวด้วยการเงินนั้น จะเสนอได้โดยคณะรัฐมนตรี หรือโดยสมาชิกสภาผู้แทน ซึ่งมีนายกรัฐมนตรีรับรอง ร่างพระราชบัญญัติเกี่ยวด้วยการเงินนั้น หมายความถึง ร่างพระราชบัญญัติว่าด้วยข้อความต่อไปนี้ทั้งหมด หรือแต่ข้อใดข้อหนึ่ง กล่าวคือ การตั้งขึ้นหรือยกเลิก หรือลด หรือเปลี่ยนแปลงแก้ไข หรือผ่อน หรือวางระเบียบการบังคับอัน # ตอนที่ 30 เล่ม 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2495 เกี่ยวกับการภาษีหรืออากร หรือว่าด้วยเงินตรา การจัดสรร รับ รักษา หรือจ่ายเงินแผ่นดิน หรือการกู้เงิน หรือการ ประกัน หรือการใช้เงินกู้ ในกรณีเป็นที่สงสัย ให้เป็นอำนาจของประธานแห่งสภา ผู้แทนที่จะวินิจฉัยว่าร่างพระราชบัญญัติใดเป็นร่างพระราช บัญญัติเกี่ยวด้วยการเงินหรือไม่
const_2489_s_44,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,44,content,,,content,ร่างพระราชบัญญัติที่สภาผู้แทนได้ลงมติให้ ใช้ได้ และได้เสนอไปยังพฤษสถานั้น พฤฒสภาจะต้อง พิจารณาและลงมติภายในกำหนดสามสิบวัน แต่ถ้าร่าง พระราชบัญญัตินั้น เป็นร่างพระราชบัญญัติเกี่ยวด้วยการเงิน พฤฒสภาจะต้องพิจารณาและลงมติภายในกำหนดสิบห้าวัน กำหนดวันตั้งกล่าวในวรรคก่อน ให้หมายถึงวันในสมัย ประชุม และให้เริ่มนับแต่วันที่ร่างพระราชบัญญัตินั้นได้มาถึง พฤฒสภา ถ้าพฤฒสภาไม่ได้พิจารณาลงมติในร่างพระราชบัญญัติ ที่สภาผู้แทนส่งมาภายในกำหนดเวลาที่กล่าวในวรรคแรก ก็ ให้ถือว่าพฤฒสภาได้ให้ความเห็นชอบในร่างพระราชบัญญัตินั้น # 3 42 ตอนที่ 30 เล่ม 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2559
const_2489_s_55,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,55,content,,,content,งบประมาณแผ่นดินประจำปี ต้องตราขึ้นเป็นพระราชบัญญัติ ถ้าพระราชบัญญัติออกไม่ทัน ปีใหม่ ให้ใช้พระราชบัญญัติปีก่อนนั้นไปทาง
const_2489_s_56,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,56,content,,,content,พฤฒสภาและสภาผู้แทน มีอำนาจควบคุมราชการแผ่นดิน โดยบทบัญญัติแห่งรัฐธรรมนูญนี้
const_2489_s_57,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,57,content,,,content,ในที่ประชุมของพฤฒสภาหรือสภาผู้แทนสมาชิกทุกคนมีสิทธิตั้งกะทู้ถามรัฐมนตรีในข้อความใด ๆ อันเกี่ยวกับการงานในหน้าที่ได้ แต่รัฐมนตรีย่อมมีสิทธิที่จะไม่ตอบ เมื่อเห็นว่าข้อความนั้น ๆ ยังไม่ควรเปิดเผยเพราะเกี่ยวกับความปลอดภัยหรือประโยชน์สำคัญของแผ่นดิน
const_2489_s_58,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,58,content,,,content,การประชุมของพฤฒสภาและสภาผู้แทน ย่อมเป็นการเปิดเผยตามลักษณะที่กำหนดไว้ในข้อบังคับของแต่ละสภา แต่ถ้าหากคณะรัฐมนตรีหรือสมาชิกของแต่ละสภาไม่ต่ำกว่ายี่สิบห้าคนร้อยละ ก็ให้ประชุมลับ
const_2489_s_59,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,59,content,,,content,พฤฒสภาและสภาผู้แทนมีอำนาจเลือกสมาชิกในสภาตั้งเป็นคณะกรรมการธิการสามัญ และมีอำนาจเลือกบุคคลที่เป็นสมาชิกหรือมิได้เป็นสมาชิกในสภาก็ตาม # ตอนที่ 30 เก็บ 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2489 เป็นคณะกรรมาธิการวิสามัญ เพื่อกระทำกิจการหรือพิจารณาสอบสวนข้อความใด ๆ อันอยู่ในวงงานของสภา แล้วรายงานต่อสภา คณะกรรมาธิการที่กล่าวนี้ ย่อมมีอำนาจเรียกบุคคลใด ๆ มาชี้แจงแสดงความเห็นในกิจการที่กระทำหรือพิจารณาอยู่นั้นได้ เอลสิทธิ์ที่บัญญัติไว้ในมาตรา 42 นั้น ให้คุมครองถึงบุคคลผู้กระทำหน้าที่ตามมาตรานี้ด้วย
const_2489_s_60,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,60,content,,,content,การประชุมคณะกรรมาธิการตามมาตรา 59 นั้น ต้องมีกรรมาธิการมาประชุมไม่ต่ำกว่ากึ่งจำนวนซึ่งเป็นองค์ประชุมได้
const_2489_s_61,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,61,content,,,content,พฤติสภาพและสภาผู้แทนมีอำนาจตั้งข้อบังคับการประชุมและการปรึกษาของสภาเพื่อดำเนินการตามบทบัญญัติแห่งรัฐธรรมนูญนี้ ## ส่วนที่ 5 ### การประชุมร่วมกันของรัฐสภา
const_2489_s_62,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,62,content,,,content,ในกรณีต่อไปนี้ ให้รัฐสภาประชุมร่วมกัน # 345 ตอนที่ 30 เล่ม 23 ราชกิจจานุเบกษา 10 พฤษภาคม 2499 (1) การให้ความเห็นชอบในทางสืบราชสมบัติตาม ความในมาตรา 9 (2) การตั้งผู้สำเร็จราชการแทนพระองค์ตามความ ในมาตรา 10 (3) การปรึกษาร่างพระราชบัญญัติกันใหม่ตามความ ในมาตรา 21 (4) การเลือกตั้งซ่อมสมาชิกพฤษสภาตามความใน
const_2489_s_26,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,26,content,,,content,(5) พิธีเปิดประชุมรัฐสภาตามความในมาตรา 46 (6) การลงมติความไว้ใจในคณะรัฐมนตรีตามความ ในมาตรา 68 (7) การให้ความยินยอมในการประกาศสงคราม ตามความในมาตรา 75 (8) การให้ความเห็นชอบแก่หนังสือสัญญาตาม ความในมาตรา 76 (9) การแก้ไขเพิ่มเติมรัฐธรรมนูญตามความใน
const_2489_s_85,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,85,content,,,content,ตอนที่ 30 เล่ม 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2498 (10) การตีความในรัฐธรรมนูญตามความในมาตรา 86 (11) การแต่งตั้งคณะตุลาการรัฐธรรมนูญตามความ ในมาตรา 89
const_2489_s_63,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,63,content,,,content,ให้ประธานพฤษสภา เป็นประธานของที่ประชุมร่วมกันของรัฐสภา และให้ประธานสภาผู้แทนเป็นรองประธาน
const_2489_s_64,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,64,content,,,content,ในการประชุมร่วมกันของรัฐสภา ให้ใช้ข้อบังคับการประชุมและการปรึกษาของพฤษสภาโดยอนุโลม
const_2489_s_65,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,6,มาตรา 17 รัฐสภาประกอบด้วยพฤษฎล วุฒิสภาผู้แทนไม่ว่าจะประชุมแยกกันหรือรวมกัน,65,content,,,content,ในการประชุมร่วมกันของรัฐสภา ให้นำบทที่ใช้แก่สภาทั้งสองมาใช้โดยอินฺโลม
const_2489_s_66,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,66,content,,,content,พระมหากษัตริย์ทรงตั้งรัฐมนตรีขึ้นคณะหนึ่ง ประกอบด้วยนายกรัฐมนตรีคนหนึ่ง และรัฐมนตรีอีกอย่างน้อยสิบคน อย่างนากสิบแปดคน ในการตั้งนายกรัฐมนตรี ประธานวุฒิสภาและประธานสภาผู้แทนเป็นผู้ลงนามรับสนองพระบรมราชโองการ # 346 ตอนที่ 30 เล่ม 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2479 รัฐมนตรีต้องไม่เป็นข้าราชการประจำ
const_2489_s_67,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,67,content,,,content,ให้คณะรัฐมนตรีมีอำนาจหน้าที่บริหารราชการแผ่นดิน
const_2489_s_68,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,68,content,,,content,รัฐมนตรีผู้มิได้เป็นสมาชิกย่อมมีสิทธิไปประชุมและแถลงข้อเท็จจริงหรือแสดงความเห็นในพฤฒสภา สภาผู้แทน หรือในที่ประชุมร่วมกันของรัฐสภา แต่ไม่มีสิทธิออกเสียงลงคะแนน เอกสิทธิ์ที่บัญญัติไว้ในมาตรา 42 นั้น ให้นำมาใช้โดยอนุโลม
const_2489_s_69,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,69,content,,,content,ในการดำเนินนโยบายบริหารราชการแผ่นดิน คณะรัฐมนตรีต้องได้รับความไว้ใจของรัฐสภา รัฐมนตรีผู้ได้รับแต่งตั้งให้ว่าการกระทรวง ต้องรับผิดชอบในหน้าที่ของตนต่อรัฐสภาในทางรัฐธรรมนูญ และรัฐมนตรีทุกคนจะได้รับแต่งตั้งให้ว่าการกระทรวงหรือไม่ก็ตาม ต้องรับผิดชอบร่วมกันในนโยบายทั่วไปของคณะรัฐมนตรี
const_2489_s_70,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,70,content,,,content,รัฐมนตรีทั้งคณะต้องออกจากตำแหน่งเมื่อสภาผู้แทนลงมติไม่ไว้ใจในคณะตามมาตรา 34 หรือรัฐสภา 3 47 ตอนที่ 30 เรื่อง 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2549 ไม่ให้ความไว้ใจตามมาตรา 65 หรือเมื่อสภาผู้แทนชุดที่มีส่วนให้ความไว้ใจแก่คณะรัฐมนตรีในขณะเข้ารับหน้าที่นั้น สิ้นสุดลง ในกรณีดังกล่าวนี้และในกรณีที่คณะรัฐมนตรีลาออกจากตำแหน่งเอง คณะรัฐมนตรีที่ออกนั้นต้องอยู่ในตำแหน่งเพื่อดำเนินงานไปจนกว่าจะได้ตั้งคณะรัฐมนตรีขึ้นใหม่
const_2489_s_91,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,91,content,,,content,ความเป็นรัฐมนตรีจะสิ้นสุดลงฉะเพาะตัดโดย (1) ตาย (2) ลาออก (3) ขาดคุณสมบัติตามความในมาตรา 27 (4)
const_2489_s_33,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,33,content,,,content,(4) (4) สภาผู้แทนลงมติไม่ว่าใจ
const_2489_s_72,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,72,content,,,content,ในเหตุฉุกเฉินที่มีความจำเป็นรีบด่วนในอันจะรักษาความปลอดภัยสาธารณะ หรือป้องปัดภัยพิบัติสาธารณะ และจะเรียกประชุมรัฐสภาให้ทันท่วงทีมิได้ก็ดี หรือเมื่อกรณีเช่นว่านั้นเกิดขึ้นในระหว่างสภาผู้แทนถูกยุบก็ดี พระมหากษัตริย์จะทรงตราพระราชกำหนดให้ใช้บังคับดังเช่นพระราชบัญญัติก็ได้ ตอนที่ 30 เล่ม 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2555 ในการประชุมรัฐสภาในคราวต่อไป ให้นำพระราชกำหนดนี้เสนอต่อรัฐสภา ถ้ารัฐสภาอนุมัติแล้ว พระราชกำหนดนั้นก็เป็นพระราชบัญญัติต่อไป ถ้ารัฐสภาไม่อนุมัติ พระราชกำหนดนั้นก็เป็นอันตกไป แต่ทั้งนี้ไม่กระทบถึงกิจการที่ได้เป็นไปในระหว่างที่ใช้พระราชกำหนดนั้น คำอนุมัติและไม่อนุมัติให้ทำเป็นพระราชบัญญัติ
const_2489_s_73,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,73,content,,,content,ในระหว่างสมัยประชุม ถ้าคณะรัฐมนตรีเห็นว่าร่างพระราชบัญญัติที่เกี่ยวด้วยการภาษีอากร หรือเงินตราจะบังคับ จะต้องได้รับการพิจารณาโดยด่วนและลับเพื่อรักษาประโยชน์ของแผ่นดิน จะถวายคำแนะนำต่อพระมหากษัตริย์เพื่อทรงตราเป็นพระราชกำหนดให้ใช้บังคับตั้งพระราชบัญญัติก็ได้ พระราชกำหนดที่ได้ตราขึ้นตามความในวรรคก่อน - จะต้องนำเสนอต่อรัฐสภาภายในสองวันนับแต่วันประกาศใช้ และให้นำความในวรรคสองและวรรคสามแห่ง มาตรา 72 มาใช้บังคับโดยอนุโลม # ตอนที่ 30 เล่ม 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2499
const_2489_s_74,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,74,content,,,content,พระมหากษัตริย์ทรงไว้ซึ่งพระราชอำนาจในการประกาศให้ใช้กฎอัยการศึกนามลักษณะและวิธีกาดามกฎหมายว่าตัวแกอัยการศึก
const_2489_s_75,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,75,content,,,content,พระมหากษัตริย์ทรงไว้ซึ่งพระราชอำนาจในการประกาศสงครามเมื่อได้รับความยินยอมของรัฐสภาแล้ว มติให้ความยินยอมของสภา ต้องมีเสียงไม่ต่ำกว่าสองในสามของจำนวนสมาชิกทั้งสองสภา
const_2489_s_76,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,76,content,,,content,พระมหากษัตริย์ทรงไว้ซึ่งพระราชอำนาจในการทำหนังสือสัญญาสันติภาพส่งบศึก และทำหนังสือสัญญาอื่นกับนานาประเทศ หนังสือสัญญาใดมีบทเปลี่ยนแปลงอาณาเขตต์ไทยหรือจะต้องออกพระราชบัญญัติเพื่อให้การเป็นไปตามสัญญา ต้องได้รับความเห็นชอบของรัฐสภา
const_2489_s_77,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,77,content,,,content,พระมหากษัตริย์ทรงไว้ซึ่งพระราชอำนาจในการพระราชทานอภัยโทษ # 350 ตอนที่ 30 เล่ม 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2498
const_2489_s_78,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,78,content,,,content,พระมหากษัตริย์ทรงไว้ซึ่งพระราชอำนาจใน การตราพระราชกฤษฎีกาโดยไม่ขัดต่อกฎหมาย
const_2489_s_79,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,79,content,,,content,ภายใต้บังคับแห่งมาตรา 48 และมาตรา 66 บทกฎหมาย พระราชหัตถเลขาและพระบรมราชโองการ ใดอันเกี่ยวกับราชการแผ่นดิน ต้องมีรัฐมนตรีคนหนึ่งลงนาม รับสนองพระบรมราชโองการเป็นผู้รับผิดชอบ ## หมวด 5- ### อำนาจตุลาการ
const_2489_s_80,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,80,content,,,content,การพิจารณาพิพากษา วรรคคดีเป็นอำนาจ ของศาลโดยเฉพาะ ซึ่งจะต้องดำเนินตามกฎหมาย และ ในพระปรมาภิไธยพระมหาพัตรีย์
const_2489_s_81,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,81,content,,,content,บรรดาศาลทั้งหลายจักตั้งขึ้นได้แต่โดย พระราชบัญญัติ
const_2489_s_82,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,82,content,,,content,การตั้งศาลขึ้นใหม่ เพื่อพิจารณาพิพากษา คดีใดคดีหนึ่งหรือที่มีข้อหาฐานหนึ่งโดยเฉพาะแทน ศาลธรรมดาที่มีตามกฎหมายสำหรับพิจารณาพิพากษาคดีนั้นๆ จะกระทำมิได้ # 351 ตอนที่ 30 เล่ม 61 ราชกิจจานุเบกษา 10 พฤษภาคม 2499
const_2489_s_83,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,83,content,,,content,ผู้พิพากษาย่อมมีอิสระในการพิจารณา พิพากษาอุรรถคดีให้เป็นไปตามกฎหมาย
const_2489_s_84,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,84,content,,,content,การแต่งตั้ง การเลื่อนตำแหน่ง การเลื่อนเงินเดือน การย้าย และการถอดถอนผู้พิพากษา จะต้องได้รับความเห็นชอบของคณะกรรมการตุลาการตามกฎหมายว่าด้วยระเบียบข้าราชการฝ่ายตุลาการ ## หมวด 6 การแก้ไขเพิ่มเติมรัฐธรรมนูญ
const_2489_s_85,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,4,อำนาจบริหาร,85,content,,,content,รัฐธรรมนูญนี้จะแก้ไขเพิ่มเติมได้แต่โดยเงื่อนไขต่อไปนี้ (1) ผู้ตัดิขอแก้ไขเพิ่มเติมต้องมาจากคณะรัฐมนตรี หรือจากสมาชิกสภาผู้แทนซึ่งต้องมีจำนวนไม่ต่ำกว่าหนึ่งในสี่ของจำนวนสมาชิกทั้งหมด (2) ผู้ตัดิขอแก้ไขเพิ่มเติมรัฐธรรมนูญนี้ ให้รัฐสภาพิจารณาร่วมกันเป็นสามารถ (3) การออกเสียงลงคะแนนในวาระที่หนึ่ง ชั้นมัธหลักการให้ใช้วิธีเรียกชื่อและต้องมีเสียงเห็นชอบด้วย # 352 ตอนที่ 30 เล่ม 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2485 ในการแก้ไขเพิ่มเติมนั้นไม่ต่ำกว่าสองในสามแห่งจำนวนสมาชิกทั้งสองสภา (1) การออกเสียงลงคะแนนในวาระที่สองขั้นพิจารณาเรียงลำดับมาตรา ซึ่งมีคำเสนอแก้ไขแปรญัตติหรือซึ่งมีการแก้ไขโดยคณะกรรมการธิการ ให้ถือเอาเสียงข้างมากเป็นประมาณ (2) เมื่อการพิจารณาวาระที่สองเสร็จสิ้นแล้ว ให้รอไว้สิบห้าวัน เมื่อพ้นกำหนดแล้วต้องนำเสนอรัฐสภา เพื่อพิจารณาในวาระที่สามต่อไป (3) การออกเสียงลงคะแนนในวาระที่สามชั้นสุดท้าย ให้ใช้วิธีเรียกชื่อและต้องมีเสียงเห็นชอบด้วยในการที่จะให้ออกใช้ในกฎหมายไม่ต่ำกว่าสองในสามแห่งจำนวนสมาชิกทั้งสองสภา (4) เมื่อการออกเสียงลงมติได้เป็นไปตามที่กล่าวข้างบนนี้แล้ว จึงให้ดำเนินการต่อไปตามความในมาตรา 20 จดหมายที่ 30 เล่ม 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2489
const_2489_s_86,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,7,บทสุดท้าย,86,content,,,content,ภายใต้บังคับมาตรา 88 รัฐสภาทรงไว้ซึ่ง สิทธิเด็ดขาดในการตีความแห่งรัฐธรรมนูญนี้ มติในการตีความแห่งรัฐธรรมนูญนี้ต้องมีเสียงไม่ต่ำกว่า กึ่งจำนวนสมาชิกทั้งสองสภา
const_2489_s_87,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,7,บทสุดท้าย,87,content,,,content,บทบัญญัติแห่งกฎหมายใดมีข้อความแย้ง หรือขัดต่อรัฐธรรมนูญนี้ บทบัญญัตินั้นเป็นอันใช้บังคับมิได้
const_2489_s_88,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,7,บทสุดท้าย,88,content,,,content,ในการที่ศาลจะใช้บทกฎหมายบังคับแก่ คดีใด ถ้าศาลเห็นว่าบทกฎหมายนั้นต้องด้วยบทบัญญัติ มาตรา 89 ก็ให้ศาลรอการพิจารณาพิพากษาคดีนั้นไว้ชั่วคราว แล้วให้รายงานความเห็น เช่น ว่านั้น ตามทางการไปยังคณะ ตุลาการรัฐธรรมนูญเพื่อพิจารณาวินิจฉัย เมื่อคณะตุลาการ รัฐธรรมนูญพิจารณาวินิจฉัยแล้ว ให้แจ้งให้ศาลทราบ คำวินิจฉัยของคณะตุลาการรัฐธรรมนูญให้ถือเป็นเด็ดขาด และให้ศาลปฏิบัติตามนั้น ตอนที่ 30 เล่ม 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2479
const_2489_s_89,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,7,บทสุดท้าย,89,content,,,content,คณะตุลาการรัฐธรรมนูญประกอบด้วย บุคคล ผู้ทรงคุณวุฒิซึ่งรัฐสภาแต่งตั้งขึ้นเป็นประธานตุลาการคนหนึ่ง และตุลาการอีกสิบสี่คน ให้มีการแต่งตั้งคณะตุลาการรัฐธรรมนูญใหม่ทุกครั้งเมื่อ ได้มีการเลือกตั้งสมาชิกสภาผู้แทน เพราะเหตุที่สภาผู้แทน หมดอายุ หรือถูกยุบ วิธีพิจารณาของคณะตุลาการรัฐธรรมนูญให้เป็นไปตาม กฎหมายว่าด้วยการนั้น **บทฉะเพาะกาล**
const_2489_s_90,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,7,บทสุดท้าย,90,content,,,content,ในวาระเริ่มแรก พฤฒสภาประกอบด้วย สมาชิกซึ่งองค์การเลือกตั้งสมาชิกพฤฒสภาเป็นผู้เลือกตั้ง ภายในกำหนดสิบห้าวันนับแต่วันใช้รัฐธรรมนูญนี้ องค์การเลือกตั้ง พฤฒสภาประกอบด้วยผู้เป็น สมาชิกสภาผู้แทนราษฎรอู่ในวันสุดท้ายก่อนใช้รัฐธรรมนูญนี้ ผู้มีสิทธิสมัครรับเลือกตั้งต้องมีคุณสมบัติเช่นเดียวกับผู้ มีสิทธิสมัครรับเลือกตั้งสมาชิกสภาผู้แทนราษฎรตามพระราช บัญญัติการเลือกตั้ง พุทธศักราช 2475 แก้ไขเพิ่มเติม ตอนที่ 30 เล่ม 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2489 (ฉบับที่ 3) พุทธศักราช 2479 โดยยกเว้นข้อห้ามตาม มาตรา 11 ของรัฐธรรมนูญแห่งราชอาณาจักรไทย พุทธ ศักราช 2475 แต่อย่างน้อยผู้สมัครรับเลือกตั้งต้องไม่เป็น ข้าราชการประจำ มีอายุไม่ต่ำกว่าสามสิบห้าปี และมีวิทยฐานะ ไม่ต่ำกว่าปริญญาตรีหรือเทียบเท่ามาแล้วไม่ต่ำกว่าห้าปี หรือ เคยดำรงตำแหน่งทางราชการมาแล้วไม่ต่ำกว่าหัวหน้ากองหรือ เทียบเท่า หรือเคยเป็นสมาชิกสภาผู้แทนราษฎรมาแล้ว ให้ผู้สมัครรับเลือกตั้งยื่นสมัครรับเลือกตั้งด้วยตนเองต่อ เลขาธิการองค์การเลือกตั้งสมาชิกพฤษฎกสภาภายในสิบสองวัน นับแต่วันใช้รัฐธรรมนูญนี้ วิธีการเลือกตั้งให้องค์การเลือกตั้งสมาชิกพฤษฎกสภา กำหนดขึ้น
const_2489_s_9,const_2489,full,2489,1946,Constitution 2489,early_democracy,civilian,,7,บทสุดท้าย,9,content,,,content,"1 ในวาระเริ่มแรก : . ผู้แทนประกอบด้วย สมาชิกซึ่งราษฎรเลือกตั้งตามพระราชกฤษฎีกาดำเนินการ เลือกตั้งผู้แทนราษฎร พุทธศักราช 2478 ลงวันที่ 26 ตุลาคม พุทธศักราช 2471 และให้ดำเนินการเลือกตั้งสมาชิกสภา ผู้แทนเพิ่มจำนวนขึ้นอีกโดยถือเกณฑ์จำนวนราษฎรหนึ่งแสน ทบทวนหนึ่งคน ถ้าในเขตต์จังหวัดใดมีจำนวน ราวสาระสามะในครัวหรั้งสุดท้ายเกินกว่าหนึ่ง วันนับมีจำนวนสมาชิกสภาผู้แทนเพิ่มขึ้นอีก นายภูรทุกหนึ่งแสนคน เศษของหนึ่งแสน ให้มีเป็นหนึ่งแสน พิจารณาสมาชิกสภาผู้แทนในเขตต์จังหวัด หนึ่งกรดค่อน ถ้าในเขตต์จังหวัดใดจะมีจำนวน เพิ่มขึ้นจากจำนวนที่ได้มีการเลือกตั้งตาม กำหนดให้นำเสนอการเลือกตั้งผู้แทนราษฎร พุทธศักราช 2489 คู่สาย พุทธศักราช 2488 แล้ว ก็ ออกตั้งเฉพาะจำนวนที่เพิ่มขึ้นเท่านั้น, แต่เลือกตั้งในจังหวัดหนึ่ง ๆ ซึ่งมีจำนวน เพิ่มขึ้นกว่าหนึ่งคน ให้มีจำนวนราษฎร ใกล้เคียงกันอย่างได้ ประกาศเลือกตั้งและผู้สมัครรับเลือกตั้งอีกทั้งหลัก เกณฑ์เลือกตั้ง ให้เป็นไปตามพระราชบัญญัติการ เลือกตั้งแก้ไขเพิ่มเติม (ฉบับที่ 3) # 357 ตอนที่ 80 เล่ม 63 ราชกิจจานุเบกษา 10 พฤษภาคม 2499 **ศกราช 1479 โดยยกเว้นข้อห้ามตามมาตรา 11 ของ** **รัฐธรรมนูญแห่งราชอาณาจักรไทย พุทธศักราช 2475**"
